,url,length_of_url,number_of_dots,number_of_hyphens_in_domain,length_of_directory,length_of_domain,words_in_domain,has_alexa_rank,country_code,words,length_of_largest_domain_token,length_of_largest_path_token,len_of_filename,num_dot_in_filename,num_delims_in_filename,length_of_arguments,length_of_largest_variable
146,http://9779.info/%E6%A0%91%E5%8F%B6%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81%20%E6%88%BF%E5%AD%90/,86.0,1.0,0.0,77.0,9.0,2.0,1.0,225.0,24.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0
148,http://ancestry.co.uk/search/db.aspx?dbid=19793,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
149,http://haishundl.com/a/qinpengqipaiguanfangxiazai/20131014/226.html,60.0,2.0,0.0,39.0,13.0,2.0,0.0,225.0,7.0,9.0,26.0,8.0,1.0,0.0,0.0,0.0
151,http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB%E6%95%99%E6%A1%88/,101.0,1.0,0.0,92.0,9.0,2.0,1.0,225.0,25.0,4.0,90.0,0.0,0.0,0.0,0.0,0.0
152,http://ancestry.co.uk/search/db.aspx?dbid=28989,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
154,http://9779.info/%E6%89%8B%E5%B7%A5%E6%9C%8D%E8%A3%85%E5%B8%83%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,23.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
156,http://amazon.co.uk/b/ref=amb_link_20107465_3/202-2513040-1206232?ie=UTF8&node=11714761&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-2&pf_rd_r=0XJZBR13KN5TKX0WQ99D&pf_rd_t=101&pf_rd_p=85299291&pf_rd_i=11052651,195.0,2.0,0.0,27.0,12.0,3.0,1.0,225.0,25.0,6.0,23.0,19.0,0.0,2.0,137.0,20.0
157,http://9779.info/%E5%8A%A8%E7%89%A9%E7%93%9C%E5%AD%90%20%E8%B4%B4%E7%94%BB/,68.0,1.0,0.0,59.0,9.0,2.0,1.0,225.0,18.0,4.0,57.0,0.0,0.0,0.0,0.0,0.0
161,http://9779.info/%E7%A2%8E%E5%B8%83%E5%A4%B4%E5%88%B6%E4%BD%9C%E8%B4%B4%E7%94%BB%E5%9B%BE%E8%A7%A3/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,23.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
162,http://9779.info/%E6%B0%91%E6%97%8F%E5%B8%83%E8%89%BA%E8%B4%B4%E7%94%BB/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,18.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
164,http://www.hfacn.com/tag/%E4%BC%9F%E5%93%A5%E7%9A%84%E5%89%AF%E4%BD%9C%E7%94%A8-cn,75.0,2.0,0.0,5.0,13.0,3.0,0.0,225.0,21.0,5.0,3.0,57.0,0.0,1.0,0.0,0.0
166,http://9779.info/%E5%B8%83%E8%B4%B4%E7%94%BB%20%E5%8D%A1%E9%80%9A%E5%9B%BE%E7%89%87/,77.0,1.0,0.0,68.0,9.0,2.0,1.0,225.0,21.0,4.0,66.0,0.0,0.0,0.0,0.0,0.0
169,http://9779.info/%E6%89%8B%E5%B7%A5%E6%92%95%E7%BA%B8%E6%8B%BC%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,19.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
174,http://amazon.co.uk/George-Foreman-10946-Cafe-grill/dp/B0000E6EEL/ref=pd_ts_c_th_1/202-2513040-1206232?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=right-4&pf_rd_r=0TS6JF2QDHDKHAZB67FW&pf_rd_t=101&pf_rd_p=138066691&pf_rd_i=3147441,209.0,2.0,0.0,64.0,12.0,3.0,1.0,225.0,28.0,6.0,31.0,19.0,0.0,2.0,114.0,20.0
177,http://9779.info/%E5%88%9B%E6%84%8F%E6%89%8B%E5%B7%A5%E5%89%AA%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,23.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
179,http://9779.info/%E5%88%9B%E6%84%8F%E6%8A%98%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,19.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
181,http://9779.info/%E8%B1%86%E5%AD%90%E9%BB%8F%E8%B4%B4%E7%94%BB/,56.0,1.0,0.0,47.0,9.0,2.0,1.0,225.0,15.0,4.0,45.0,0.0,0.0,0.0,0.0,0.0
182,http://9779.info/%E5%86%B0%E6%A3%92%E6%A3%8D%E7%B2%98%E8%B4%B4%E7%94%BB/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,17.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
183,http://bjpgqsc.com/gwzh/class/?0.html&page=2&showtj=&showhot=&key=,59.0,2.0,0.0,12.0,11.0,2.0,0.0,225.0,10.0,7.0,5.0,0.0,0.0,0.0,36.0,1.0
184,http://9779.info/3d%E7%AB%8B%E4%BD%93%E8%B4%B4%E7%94%BB%E5%A2%99%E8%B4%B4%E7%BA%B8/,76.0,1.0,0.0,67.0,9.0,2.0,1.0,225.0,19.0,4.0,65.0,0.0,0.0,0.0,0.0,0.0
186,http://amazon.co.uk/Call-Duty-3-Xbox-360/dp/customer-reviews/B000FN5EZS/ref=br_lf_m_1000033313_1_9_rvw/202-2513040-1206232?_encoding=UTF8&m=A3P5ROKL5A1OLE&s=videogames&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-2&pf_rd_r=15DD84K0QG34J8ZWNM06&pf_rd_t=1401&pf_rd_p=125224691&pf_rd_i=1000033313,279.0,2.0,0.0,84.0,12.0,3.0,1.0,225.0,32.0,6.0,30.0,19.0,0.0,2.0,164.0,20.0
194,http://9779.info/%E5%89%AA%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E5%A4%A7/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,16.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
195,http://9779.info/%E6%8A%98%E7%BA%B8%E5%B8%86%E8%88%B9%E7%B2%98%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,18.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
197,http://9779.info/%E6%89%8B%E5%B7%A5%E7%B1%B3%E7%B2%92%E7%B2%98%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,19.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
198,http://9779.info/%E8%8E%B7%E5%A5%96%E6%A0%91%E5%8F%B6%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,23.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
199,http://9779.info/%E6%89%8B%E5%B7%A5%E8%B1%86%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,19.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
201,http://9779.info/%E4%BB%A5%E6%98%86%E6%9B%B2%E4%B8%BA%E4%B8%BB%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,22.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
203,http://9779.info/%E5%85%B3%E4%BA%8E%E9%92%B1%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,21.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
206,http://ancestry.co.uk/search/db.aspx?dbid=11575,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
207,http://9779.info/%E5%A4%A7%E8%B1%A1%E6%A0%91%E5%8F%B6%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,23.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
208,http://cltmusic.com/featured/hectagons-live-from-the-world-famous-milestone-2/,71.0,1.0,0.0,59.0,12.0,2.0,0.0,225.0,11.0,8.0,48.0,0.0,0.0,0.0,0.0,0.0
209,http://ancestry.co.uk/search/db.aspx?dbid=11369,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
210,http://9779.info/%E5%B9%B3%E9%9D%A2%E5%9B%BE%E5%BD%A2%E5%89%AA%E7%BA%B8%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,21.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
211,http://ancestry.co.uk/search/rectype/alldblist.aspx?sourceLink=,56.0,3.0,0.0,16.0,14.0,3.0,1.0,225.0,9.0,8.0,7.0,14.0,1.0,0.0,12.0,0.0
212,http://9779.info/%E5%85%AD%E4%B8%80%E5%BF%AB%E4%B9%90%E7%B2%98%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,20.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
214,http://9779.info/%E5%B0%8F%E7%8F%AD%E5%B9%BC%E5%84%BF%E5%89%AA%E7%BA%B8%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,20.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
215,http://ancestry.co.uk/search/db.aspx?dbid=13315,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
216,http://cltmusic.com/rock/the-wiggle-wagons-7-long-months-39-days/,58.0,1.0,0.0,46.0,12.0,2.0,0.0,225.0,11.0,8.0,39.0,0.0,0.0,0.0,0.0,0.0
218,http://9779.info/%E5%A4%A7%E7%8F%AD%E7%A7%8D%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,21.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
219,http://9779.info/%E5%89%AA%E8%B4%B4%E7%94%BB%E5%A9%9A%E7%BA%B1/,56.0,1.0,0.0,47.0,9.0,2.0,1.0,225.0,15.0,4.0,45.0,0.0,0.0,0.0,0.0,0.0
220,http://9779.info/%E5%84%BF%E7%AB%A5%E7%AB%8B%E4%BD%93%E7%BA%B8%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,19.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
221,http://9779.info/%E6%89%8B%E5%B8%95%E5%84%BF%E7%AB%A5%E7%94%BB/,56.0,1.0,0.0,47.0,9.0,2.0,1.0,225.0,16.0,4.0,45.0,0.0,0.0,0.0,0.0,0.0
222,http://9779.info/%E5%88%9B%E6%84%8F%E6%A0%91%E5%8F%B6%20%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,86.0,1.0,0.0,77.0,9.0,2.0,1.0,225.0,23.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0
223,http://9779.info/%E4%B8%AD%E5%AD%A6%E7%94%9F%E7%B2%98%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,20.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
224,http://9779.info/%E5%88%9B%E6%84%8F%E5%87%A0%E4%BD%95%E6%8B%BC%E5%9B%BE%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,22.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
226,http://9779.info/%E5%85%B3%E4%BA%8E%E4%B8%AD%E5%9B%BD%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,22.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
231,http://ancestry.co.uk/search/db.aspx?dbid=17236,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
232,http://9779.info/%E6%9C%89%E5%85%B3%E6%8A%A4%E7%90%86%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,21.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
233,http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E6%89%8B%E5%B7%A5%E5%9B%BE%E7%89%87%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,22.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
234,http://9779.info/%E5%88%9D%E4%B8%80%E7%BE%8E%E6%9C%AF%E7%94%BB/,56.0,1.0,0.0,47.0,9.0,2.0,1.0,225.0,17.0,4.0,45.0,0.0,0.0,0.0,0.0,0.0
235,http://9779.info/%E5%A2%99%E7%BA%B8%E8%B4%B4%E7%94%BB%E7%88%B1%E6%83%85/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,18.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
237,http://9779.info/%E5%B9%BC%E5%84%BF%E6%89%8B%E5%B7%A5%E7%A7%8D%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,24.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
238,http://9779.info/%E5%B9%BC%E5%84%BF%E5%BA%9F%E6%97%A7%E6%8A%A5%E7%BA%B8%E6%8B%BC%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,22.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
239,http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E5%89%AA%E8%B4%B4%E7%94%BB/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,17.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
240,http://9779.info/%E8%89%B2%E5%8D%A1%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,16.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
241,http://9779.info/%E7%81%AB%E6%9F%B4%E5%81%9A%E7%9A%84%E6%8B%BC%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,17.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
242,http://amazon.co.uk/b/ref=amb_link_18295865_1/202-2513040-1206232?ie=UTF8&node=13437991&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-1&pf_rd_r=05GGXC7VX1N13AAGQ5WM&pf_rd_t=101&pf_rd_p=132500991&pf_rd_i=655852,194.0,2.0,0.0,27.0,12.0,3.0,1.0,225.0,25.0,6.0,23.0,19.0,0.0,2.0,136.0,20.0
243,http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E7%AE%80%E5%8D%95%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,22.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
245,http://amazon.co.uk/b/ref=amb_link_34313265_11/202-2513040-1206232?ie=UTF8&node=1027628&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=left-1&pf_rd_r=0826QJAY7KA5AD05MYMR&pf_rd_t=101&pf_rd_p=116575691&pf_rd_i=501858,192.0,2.0,0.0,28.0,12.0,3.0,1.0,225.0,25.0,6.0,24.0,19.0,0.0,2.0,133.0,20.0
248,http://9779.info/%E5%85%B3%E4%BA%8E%E7%A7%8B%E7%9A%84%E7%B2%98%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,20.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
249,http://amazon.co.uk/Canon-400d-kit-far/lm/R3I5K6BARFYA6Z/ref=cm_lmt_srch_f_1/202-2513040-1206232,89.0,2.0,0.0,58.0,12.0,3.0,1.0,225.0,15.0,6.0,19.0,19.0,0.0,2.0,0.0,0.0
250,http://9779.info/%E5%84%BF%E7%AB%A5%E5%BD%A9%E7%BA%BF%E8%B4%B4%E7%94%BB/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,16.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
251,http://amazon.co.uk/s/ref=sr_nr_n_12/202-2513040-1206232?ie=UTF8&rh=n:725726,69.0,2.0,0.0,18.0,12.0,3.0,1.0,225.0,13.0,6.0,14.0,19.0,0.0,2.0,20.0,8.0
252,http://9779.info/%E5%86%B0%E6%B7%87%E6%B7%8B%E5%84%BF%E7%AB%A5%E7%94%BB/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,17.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
254,http://ancestry.co.uk/search/locality/dbpage.aspx?tp=2&p=15&categoryFilterID=38&showPaging=true,88.0,3.0,0.0,17.0,14.0,3.0,1.0,225.0,14.0,8.0,8.0,11.0,1.0,0.0,46.0,4.0
259,http://amazon.co.uk/s/ref=sr_nr_p_3_3/202-2513040-1206232?ie=UTF8&rh=n:560834,70.0,2.0,0.0,19.0,12.0,3.0,1.0,225.0,13.0,6.0,15.0,19.0,0.0,2.0,20.0,8.0
260,http://pxboy.com/letsmall/skin/o2shop/O2_security_update.html,54.0,2.0,0.0,22.0,9.0,2.0,0.0,225.0,8.0,5.0,8.0,23.0,1.0,2.0,0.0,0.0
261,http://9779.info/%E6%88%91%E7%9A%84%E5%AE%B6%E5%9B%AD%E6%8A%98%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,23.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
262,http://9779.info/%E5%85%AD%E4%B8%80%E5%84%BF%E7%AB%A5%E8%8A%82%E5%B8%83%E8%89%BA%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,23.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
263,http://ancestry.co.uk/search/db.aspx?dbid=25619,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
264,http://9779.info/%E6%80%8E%E7%94%A8%E6%A0%91%E5%8F%B6%E6%8B%BC%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,19.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
265,http://9779.info/%E6%A0%91%E5%8F%B6%E6%8B%BC%E5%9B%BE%E7%B2%98%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,20.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
266,http://9779.info/%E9%87%91%E9%B1%BC%E5%8F%B6%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,19.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
269,http://9779.info/%E5%A4%A7%E7%8F%AD%E6%B4%BB%E5%8A%A8%E5%AE%A4%E5%89%AA%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,19.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
270,http://9779.info/%E8%9B%8B%E5%A3%B3%E6%8B%BC%E8%B4%B4%E7%94%BB%E6%95%99%E6%A1%88/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,19.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
271,http://bjpgqsc.com/cp/class/?0.html&page=2&showtj=&showhot=&key=,57.0,2.0,0.0,10.0,11.0,2.0,0.0,225.0,10.0,7.0,5.0,0.0,0.0,0.0,36.0,1.0
272,http://ancestry.co.uk/search/db.aspx?dbid=8045,39.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,10.0,4.0
273,http://9779.info/%E5%A4%8D%E6%9D%82%E7%9A%84%E7%A7%8D%E5%AD%90%E6%8B%BC%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,21.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
275,http://www.youtube.com/v/7N-GiWMzbVM&color1=0xb1b1b1&color2=0xcfcfcf&hl=en&feature=player_embedded&fs=1,96.0,2.0,0.0,3.0,15.0,3.0,0.0,225.0,15.0,7.0,1.0,78.0,0.0,12.0,0.0,0.0
276,http://9779.info/%E5%B9%BC%E5%84%BF%E5%8D%A7%E5%AE%A4%E8%A3%85%E9%A5%B0%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,22.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
277,http://9779.info/%E4%BA%B2%E5%AD%90%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,18.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
278,http://9779.info/%E4%BA%B2%E5%AD%90%E6%AF%9B%E7%BA%BF%E8%B4%B4%E7%94%BB/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,18.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
279,http://9779.info/%E5%85%B3%E4%BA%8E%E5%AD%A6%E6%A0%A1%E7%9A%84%E7%B2%98%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,23.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
280,http://9779.info/%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB%E5%9B%BE%E8%9D%B4%E8%9D%B6/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,19.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
281,http://9779.info/%E4%BC%9A%E5%8A%A8%E7%9A%84%E6%B0%B4%E6%9E%9C%E7%AE%80%E7%AC%94%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,21.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
284,http://amazon.co.uk/s/ref=sr_nr_p_3_2/202-2513040-1206232?ie=UTF8&rh=n:520920,70.0,2.0,0.0,19.0,12.0,3.0,1.0,225.0,13.0,6.0,15.0,19.0,0.0,2.0,20.0,8.0
285,http://linenghb.com/deluxe-full-flat-bed-sheet-100-cotton-white/,57.0,1.0,0.0,45.0,12.0,2.0,0.0,225.0,11.0,8.0,43.0,0.0,0.0,0.0,0.0,0.0
288,http://9779.info/%E5%B9%BC%E5%84%BF%E7%B2%98%E8%B4%B4%E7%94%BB%E6%A0%91%E5%8F%B6%E5%9B%BE%E7%89%87/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,24.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
289,http://9779.info/%E9%A3%9E%E6%9C%BA%E6%A0%91%E5%8F%B6%E7%B2%98%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,21.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
291,http://9779.info/%E5%84%BF%E7%AB%A5%E7%B2%98%E8%B4%B4%E7%94%BB%E5%88%B6%E4%BD%9C/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,20.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
292,http://9779.info/%E5%89%AA%E8%B4%B4%E7%94%BB%E7%BA%BF%E6%8F%8F%E4%BD%9C%E5%93%81%E6%AC%A3%E8%B5%8F/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,23.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
296,http://9779.info/%E4%B8%AD%E7%8F%AD%E5%B9%BC%E5%84%BF%E7%B2%98%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,19.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
297,http://9779.info/%E4%BA%B2%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E6%AC%A3%E8%B5%8F/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,24.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
299,http://ambcf.net/v3/images/masterpro/cad_seguro%2Bdados%2Bclientes%2Bcadastro.html,75.0,2.0,0.0,21.0,9.0,2.0,0.0,225.0,11.0,5.0,9.0,45.0,1.0,1.0,0.0,0.0
300,http://amazon.co.uk/Travel-Games-Puzzles-Toys/b/202-2513040-1206232?_encoding=UTF8&node=3852191&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-8&pf_rd_r=0ZGTQP83EF79KH6336Q5&pf_rd_t=101&pf_rd_p=136863991&pf_rd_i=468292,202.0,2.0,0.0,29.0,12.0,3.0,1.0,225.0,27.0,6.0,25.0,19.0,0.0,2.0,142.0,20.0
301,http://9779.info/%E6%A0%91%E5%8F%B6%E7%B2%98%E8%B4%B4%E7%94%BB/2.html,62.0,2.0,0.0,47.0,9.0,2.0,1.0,225.0,17.0,4.0,45.0,6.0,1.0,0.0,0.0,0.0
302,http://www.wu8188.com/cl/js/jquery-ui-1.8.21.custom.min.js?v=ver15.32,62.0,8.0,0.0,7.0,14.0,3.0,0.0,225.0,13.0,6.0,2.0,30.0,5.0,2.0,11.0,8.0
306,http://aquent.co.uk/AboutUs/Press/PressReleases/2003/barcelona.html,60.0,3.0,0.0,34.0,12.0,3.0,1.0,225.0,10.0,6.0,13.0,14.0,1.0,0.0,0.0,0.0
308,http://ancestry.co.uk/search/db.aspx?dbid=17719,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
311,http://9779.info/%E9%A3%8E%E6%99%AF%E7%9A%B1%E7%BA%B9%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,21.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
312,http://ancestry.co.uk/search/db.aspx?dbid=22195,40.0,3.0,0.0,8.0,14.0,3.0,1.0,225.0,9.0,8.0,6.0,7.0,1.0,0.0,11.0,5.0
313,http://9779.info/%E5%9C%A3%E8%AF%9E%E8%8A%82%E7%94%BB%E7%94%BB%E4%BD%9C%E5%93%81/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,18.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
314,http://9779.info/%E7%BA%BD%E6%89%A3%E7%B2%98%E8%B4%B4%E7%94%BB%E5%90%91%E6%97%A5%E8%91%B5/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,21.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
