url| length_of_url| number_of_dots| suspicious_words| number_of_hyphens_in_domain| length_of_directory| number_subdirectories_in_url| length_of_domain| words_in_domain| path_tokens| url_contains_ip| has_alexa_rank| use_https| country_code| age | words|  entropy| special_chars |length_of_largest_domain_token| average_length_of_domain_tokens|length_of_largest_path_token| average_length_of_path_tokens| suspicious_tld_name| file_name_present| len_of_filename| num_dot_in_filename| num_delims_in_filename| args_present| length_of_arguments| number_of_argument_variables| length_of_largest_variable| maximum_number_of_delims in arguments| class
http://serverfault.com/questions/678510/setup-proxy-dns-file-sharing-bind9-squid3-samba4-on-lan-server|95|1|0|0|18|2|15|2|2|0|1|0|0|1|16|4.70066|1|11|7.0|9|7.5|0|1|62|0|10|0|0|0|0|0|benign
http://serverfault.com/questions/299785/what-are-good-options-to-virtualize-an-simple-xp-machine-used-as-host-to-a-tcp-i|113|1|0|0|18|2|15|2|2|0|1|0|0|1|19|4.42594|1|11|7.0|9|7.5|0|1|80|0|16|0|0|0|0|0|benign
http://web.de/magazine/unterhaltung/adel/royal-baby-2/wohnt-prinzessin-charlotte-elizabeth-diana-30619870|98|1|0|0|41|4|6|2|4|0|1|0|0|1|14|4.58289|1|3|2.5|12|9.0|0|1|51|0|5|0|0|0|0|0|benign
http://adservers.co.uk/scr/clk.aspx?ec=o03Ct0JDn4JCuGpNoL6Pfr3QqH7SbCJGb8ZHb8ZHtTtTb8JHibcPbD7TvnMPb8JHrDN9oO4Tj1tSb5cSZXM9oK4QqrM9pKKSbC3Ha56TX9MOpLM9o8aQl9c9ZXcSlrJCc8NPcLMFca6SXHMFnKJEk43DvuICpCZBoCJDcCNPpDNFcfcQffNOfDtPnSsCd13DrGZTpKsOYLJDcycOgLMFCbcPbD7TvnMPVLrKcycOfHMFmO2Se9NOzGMOq5cOXDNPWesRY1002|297|3|0|0|5|1|15|3|1|0|0|0|0|0|9|5.60953|1|9|4.33|3|3.0|0|1|8|1|0|1|269|1|265|0|malicious
http://tinnhanh360.net/ro-ri-kich-thuoc-%E2%80%9Ckhong-lo%E2%80%9D-cua-chiec-ipad-pro-12-inch.html|91|2|0|0|1|0|15|2|0|0|0|0|0|1|19|4.57118|7|11|7.0|0|0|0|1|75|1|11|0|0|0|0|0|benign
http://pornsharing.com/white-doll-jessie-volt-with-juicy-ass-takes-big-black-dong_v78676|81|1|0|0|1|0|15|2|0|0|1|0|0|1|14|4.61425|1|11|7.0|0|0|0|1|65|0|11|0|0|0|0|0|benign
http://minidvdsoft.com/cdtomp3/how_to_use_free_cdtomp3_converter.html|62|2|0|0|9|1|15|2|1|0|0|0|0|1|6|4.21367|1|11|7.0|7|7.0|0|1|38|1|5|0|0|0|0|0|malicious
http://xdysb.com/lyb/?http:/us.battle.net/login/en/?ref=http:/eu.battle.net/d3/en/index&|81|5|1|0|66|9|9|2|9|0|0|0|0|0|13|4.26959|4|5|4.0|13|6.22|0|1|6|0|1|0|0|0|0|0|malicious
http://www.techrefrigeration.com/wp-includes/Text/Diff/Data/a3c2ce8cf7396978c9159cc4facfbeb5/|86|2|0|0|61|5|25|3|5|0|0|0|0|1|10|4.70838|1|17|7.67|32|11.0|0|0|0|0|0|0|0|0|0|0|malicious
http://allegro.pl/listing/listing.php?bmatch=seng-v10-p-sm-pers-isqm-chl-moda-0414&id=63757&order=m&p=2&string=%7Bstring%7D|116|2|0|0|9|1|10|2|1|0|1|0|0|1|20|4.83737|7|7|4.5|7|7.0|0|1|11|1|0|1|86|5|37|8|benign
http://superuser.com/questions/909286/imac-crashes-randomly-apple-hardware-test-codes-4m0t-40000003hdd-1325|100|1|0|0|18|2|13|2|2|0|1|0|0|1|15|4.60097|1|9|6.0|9|7.5|0|1|69|0|9|0|0|0|0|0|benign
http://torrentdn.com/bbs/s.php?bo_table=torrent_movie&wr_id=161250&k=%EB%B6%84%EB%85%B8&page=1|87|2|0|0|5|1|13|2|1|0|0|0|0|1|15|4.91878|10|9|6.0|3|3.0|0|1|5|1|0|1|64|4|18|1|benign
http://aesica.dur.ac.uk/delores/databases/databasesinfo.asp?ResourceID=3893|68|4|0|0|19|2|16|4|2|0|0|0|0|0|11|4.36883|1|6|3.25|9|8.0|0|1|17|1|0|1|16|1|4|0|malicious
http://interpark.com/displaycorner/FreeMarket.do?_method=itemCateList&free1=pc&free2=007001008010&free3=item&disp_no=007001008010|122|2|0|0|15|1|13|2|1|0|1|0|0|0|15|4.58778|5|9|6.0|13|13.0|0|1|13|1|0|1|81|5|12|1|benign
http://chat-by-orkut1.blogspot.co.uk/|30|3|0|2|1|0|29|4|0|0|0|0|0|1|7|4.04412|1|14|6.5|0|0|0|0|0|0|0|0|0|0|0|0|malicious
http://torcache.net/torrent/B77A5C80670A74D1A2BC32EB1BC7163A57D6BEA0.torrent?title=[kickass.to]the.fast.and.the.furious.2001.720p.bluray.x264.nezu|139|12|0|0|9|1|12|2|1|0|1|0|0|1|17|4.96347|1|8|5.5|7|7.0|0|1|48|1|0|1|70|1|63|0|benign
http://stackoverflow.com/questions/13078307/how-to-index-an-element-type-by-a-source-container-value|93|1|0|0|20|2|17|2|2|0|1|0|0|1|15|4.58203|1|13|8.0|9|8.5|0|1|56|0|10|0|0|0|0|0|benign
http://otomoto.pl/osobowe/bmw/seria-3/e46-1998-2007/?search%5Bfilter_enum_transmission%5D%5B0%5D=rear-wheel|100|1|0|0|35|4|10|2|4|0|1|0|0|1|15|4.84903|5|7|4.5|13|7.5|0|0|0|0|0|1|55|1|10|2|benign
http://jezebel.com/this-week-in-tabloids-kim-doesnt-give-a-single-fuck-if-1695054291/templates/closure/|96|1|0|0|85|3|11|2|3|0|1|0|0|1|16|4.64952|1|7|5.0|65|27.0|0|0|0|0|0|0|0|0|0|0|benign
http://minidvdsoft.com/isoburner/download_free_dvd_iso_burner.html|59|2|0|0|11|1|15|2|1|0|0|0|0|1|6|4.31497|1|11|7.0|9|9.0|0|1|33|1|4|0|0|0|0|0|malicious
http://caixa.gov.br/voce/poupanca-e-investimentos/?pk_campaign=cross&pk_kwd=L12I135|76|2|0|0|31|2|12|3|2|0|1|0|0|1|11|4.79247|2|5|3.33|24|14.0|0|0|0|0|0|1|33|2|7|1|benign
http://stackoverflow.com/questions/30194208/is-a-string-an-array-in-vba-that-can-be-iterated-through|93|1|0|0|20|2|17|2|2|0|1|0|0|1|16|4.56666|1|13|8.0|9|8.5|0|1|56|0|11|0|0|0|0|0|benign
http://www.yage168.cn/images/?ref=http://ytewmnuus.battle.net/d3/en/index|66|4|1|0|47|6|14|3|6|0|0|0|0|1|12|4.42416|2|7|4.0|20|6.67|0|1|5|0|0|0|0|0|0|0|malicious
http://extratorrent.cc/torrent/4189869/Animation+%26+Drawing+Excellence+-+Lesson+1+and+2.html|86|2|0|0|17|2|15|2|2|0|1|0|0|1|12|4.63789|2|12|7.0|7|7.0|0|1|54|1|1|0|0|0|0|0|benign
http://9779.info/%E5%89%AA%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E5%A4%A7%E5%85%A8/|74|1|0|0|65|1|9|2|1|0|0|0|0|1|18|3.63001|22|4|4.0|63|63.0|0|0|0|0|0|0|0|0|0|0|malicious
http://www.in3h.com/panel-my-account-configeration-all-limited/panel-my-account-configeration-all-limited/nirvana.php?cmd=_login-run&amp;|130|3|1|0|87|2|12|3|2|0|0|0|0|0|16|4.42933|3|4|3.33|42|42.0|0|1|11|1|0|1|20|2|10|2|malicious
http://hotlinegsm.com/products/mobile-and-tablet/sony-ericsson-live-with-walkman-detail|80|1|0|0|28|2|14|2|2|0|0|0|0|0|13|4.34652|1|10|6.5|17|12.5|0|1|38|0|5|0|0|0|0|0|malicious
http://tunein.com/radio/Detroit-Tigers-at-St-Louis-Cardinals-May-17-2015-p690990/15480783/ca-pub-1542925551861702/ProgramTopBanner|123|1|0|0|97|4|10|2|4|0|1|0|0|1|19|4.93554|1|6|4.5|56|23.0|0|1|16|0|0|0|0|0|0|0|benign
http://www.blogmywine.com/templates/Fashionable/Styles/brown.css|57|3|0|0|30|3|18|3|3|0|0|0|0|0|9|4.25431|1|10|5.33|11|8.67|0|1|9|1|0|0|0|0|0|0|malicious
http://serverfault.com/questions/418590/ssl-configuration-tomcat-with-apache-and-mod-jk|80|1|0|0|18|2|15|2|2|0|1|0|0|1|13|4.63945|1|11|7.0|9|7.5|0|1|47|0|7|0|0|0|0|0|benign
http://kickass.to/furious-7-2015-1080p-webrip-korsub-x264-aac2-0-rarbg-t10624806.html|78|2|0|0|1|0|10|2|0|0|1|0|0|1|13|4.6594|1|7|4.5|0|0|0|1|67|1|10|0|0|0|0|0|benign
http://nesn.com/2015/03/jack-eichel-propels-bu-to-hockey-east-title-as-terriers-wild-ride-continues/|93|1|1|0|85|3|8|2|3|0|1|0|0|1|18|4.39693|1|4|3.5|75|27.0|0|0|0|0|0|0|0|0|0|0|benign
http://aolshop.memberoffers.co.uk/csp/smp/aol/itementry3.csp?FS=E311&cat=AK&header=Kitchenware/bag.csp?CSPCHD=0000000100022ya5n857000164868126|135|5|0|0|62|4|26|4|4|0|0|0|0|0|18|5.09742|3|12|5.75|48|14.25|0|1|7|1|0|1|40|1|32|0|malicious
http://web.de/magazine/sport/formel-1/formel-1-test-barcelona-palmer-schnellster-marciello-crasht-30637814|99|1|0|0|25|3|6|2|3|0|1|0|0|1|13|4.47089|1|3|2.5|8|7.0|0|1|68|0|8|0|0|0|0|0|benign
http://tobogo.net/cdsb/board.php?board=notice&bm=view&no=63&category=&auth=&page=1&search=&keyword=&recom=|99|2|0|0|6|1|10|2|1|0|0|0|0|1|17|4.49064|9|6|4.5|4|4.0|0|1|9|1|0|1|74|9|6|0|benign
http://clien.net/cs2/bbs/board.php?bo_table=hongbo&sca=%5B%EC%9B%B9+%EC%9D%B4%EB%B2%A4%ED%8A%B8%5D|91|2|0|0|9|2|9|2|2|0|1|0|0|0|23|4.72836|16|5|4.0|3|3.0|0|1|9|1|0|1|64|2|43|1|benign
http://applerugs.co.uk/rugs/product_info.php?products_id=530&osCsid=e6ca5aba5f54f482ace60461a46c9f59?cPath=1|101|3|0|0|6|1|15|3|1|0|0|0|0|1|12|4.89591|2|9|4.33|4|4.0|0|1|16|1|1|1|56|2|32|1|malicious
http://pastehtml.com/view/bfjgelw57.html|33|2|0|0|6|1|13|2|1|0|1|0|0|1|6|4.20622|1|9|6.0|4|4.0|0|1|14|1|0|0|0|0|0|0|malicious
http://stackoverflow.com/questions/30226291/how-to-mock-variable-number-of-arguments|77|1|0|0|20|2|17|2|2|0|1|0|0|1|12|4.66308|1|13|8.0|9|8.5|0|1|40|0|6|0|0|0|0|0|benign
http://bdnews24.com/bangladesh/2015/05/09/hasina-thanked-sonia-for-the-lba-s-passage-in-indian-parliament|98|1|1|0|23|4|12|2|4|0|1|0|0|1|17|4.42776|1|8|5.5|10|4.5|0|1|63|0|10|0|0|0|0|0|benign
http://acard4u.co.uk/index.php?cPath=196&op=list&page=1&sort=4d&action=buy_now&products_id=1404|88|3|0|0|1|0|13|3|0|0|0|0|0|0|17|4.73937|6|7|3.67|0|0|0|1|9|1|0|1|65|6|7|1|malicious
http://amd.uwe.ac.uk/cfpr/index.asp?pageid=945|39|4|0|0|6|1|13|4|1|0|0|0|0|0|10|4.44734|1|3|2.5|4|4.0|0|1|9|1|0|1|11|1|3|0|malicious
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E3%81%8A%E3%82%82%E3%81%97%E3%82%8D%E7%B3%BB%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FpKWPV9xRjIq2aFAs+%E3%82%82%E3%82%82%E3%81%84%E3%82%8D%E3%81%98%E3%82%87%E3%81%8C%E3%81%8F%E3%81%88%E3%82%93%E3%80%80%E5%8D%92%E6%A5%AD%E6%B8%A9%E6%B3%89%E5%90%88%E5%AE%BF+%23ero+%23douga+%23agesage|354|2|0|0|1|0|11|2|0|0|1|0|0|1|48|4.2834|93|7|5.0|0|0|0|1|4|0|0|1|338|1|330|1|benign
http://21up.co.uk/nuke/modules.php?op=modload&name=4nAlbum&file=index&do=showpic&pid=10&orderby=titleA|95|3|0|0|6|1|10|3|1|0|0|0|0|1|19|4.68798|6|4|2.67|4|4.0|0|1|11|1|0|1|68|6|7|0|malicious
http://ads.guardian.co.uk/click.ng/Params.richmedia=yes&site=jobsgrs&country=gbr&grssector=3&category=9345&sector=9397&rand=1178230485995&spacedesc=sponsorship|152|5|1|0|10|1|18|4|1|0|0|0|0|1|23|4.77293|8|8|3.75|8|8.0|0|1|124|1|15|0|0|0|0|0|malicious
http://aljazeera.net/Home/GetPage/f6451603-4dff-4ca1-9c10-122741d17432/50b39170-f203-49a6-8c9c-042c3dc5896c|100|1|0|0|51|3|13|2|3|0|1|0|0|1|15|4.68451|1|9|6.0|36|15.67|0|1|36|0|4|0|0|0|0|0|benign
http://pastehtml.com/view/bgji4uma5.html|33|2|0|0|6|1|13|2|1|0|1|0|0|1|6|4.21285|1|9|6.0|4|4.0|0|1|14|1|0|0|0|0|0|0|malicious
http://tinnhanh360.net/rot-nuoc-mat-voi-ca-khuc-viet-theo-cam-xuc-cua-vo-duy-nhan.html|79|2|0|0|1|0|15|2|0|0|0|0|0|1|18|4.14769|1|11|7.0|0|0|0|1|63|1|13|0|0|0|0|0|benign
http://correios.com.br/Para-governo/demais-orgaos-publicos/encomendas/logistica-integrada|82|2|0|0|48|3|15|3|3|0|1|0|0|1|12|4.22823|1|8|4.33|22|14.67|0|1|19|0|1|0|0|0|0|0|benign
http://doodle.com/de/premium?utm_source=doodle&utm_medium=home&utm_campaign=premiumHome|80|1|1|0|4|1|10|2|1|0|1|0|0|1|10|4.16224|3|6|4.5|2|2.0|0|1|7|0|0|1|59|3|11|1|benign
http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E8%80%81%E5%B8%88%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/|92|1|0|0|83|1|9|2|1|0|0|0|0|1|23|3.77792|28|4|4.0|81|81.0|0|0|0|0|0|0|0|0|0|0|malicious
http://metro.co.uk/2015/05/13/manchester-united-transfer-target-bernard-mensah-confirms-negotiations-are-in-place-5195852/|115|2|1|0|104|4|11|3|4|0|1|0|0|1|19|4.48829|1|5|3.0|91|24.75|0|0|0|0|0|0|0|0|0|0|benign
http://atwiki.jp/matome/editor.php?url=http%3A%2F%2Fwww3.atchs.jp%2Ftest%2Fread.cgi%2Fshiryokukaifuku%2F1402725500%2F|110|5|0|0|8|1|9|2|1|0|1|0|0|1|16|4.77197|9|6|4.0|6|6.0|0|1|10|1|0|1|83|1|78|0|benign
http://bdnews24.com/politics/2015/05/05/bnp-leader-mirza-fakhrul-back-in-kashimpur-jail-ailments-not-serious|101|1|1|0|21|4|12|2|4|0|1|0|0|1|17|4.61268|1|8|5.5|8|4.0|0|1|68|0|10|0|0|0|0|0|benign
http://www.hayraboluseyahat.com.tr/wp-content/languages/getproductrequest.htm|70|4|0|0|22|2|27|4|2|0|0|0|0|0|10|4.27171|1|16|6.0|10|9.5|0|1|21|1|0|0|0|0|0|0|malicious
http://thenextweb.com/in/2014/08/25/uber-end-october-introduce-two-step-payments-india-face-ban/gtm.js|95|2|1|0|75|5|14|2|5|0|1|0|0|1|19|4.53513|1|10|6.5|59|13.8|0|1|6|1|0|0|0|0|0|0|benign
http://web152.webserver.homepage-hoster.de/|36|3|0|1|1|0|35|4|0|0|0|0|0|1|6|4.08265|1|15|8.0|0|0|0|0|0|0|0|0|0|0|0|0|malicious
http://nesn.com/2014/09/rob-gronkowski-on-td-always-feels-good-to-get-the-first-one-video/|83|1|1|0|75|3|8|2|3|0|1|0|0|1|18|4.4108|1|4|3.5|65|23.67|0|0|0|0|0|0|0|0|0|0|benign
http://kickass.to/the-coasters-50-coastin-classics-1992-flac-vtwin88cube-t10641507.html|80|2|0|0|1|0|10|2|0|0|1|0|0|1|13|4.5916|1|7|4.5|0|0|0|1|69|1|8|0|0|0|0|0|benign
http://kakaku.com/camera/battery-grip/ranking_1081/pricedown/div-gpt-ad-k/header_text|78|1|0|0|57|5|10|2|5|0|1|0|0|1|12|4.44997|1|6|4.5|12|10.2|0|1|11|0|1|0|0|0|0|0|benign
http://kienthuc.net.vn/diem-thi/diem-chuan-2014-chi-tieu-tuyen-sinh-2015-thpt-chuyen-le-hong-phong-482426.html|103|3|0|0|10|1|15|3|1|0|1|0|0|1|20|4.3688|1|8|4.33|8|8.0|0|1|78|1|13|0|0|0|0|0|benign
http://qz.com/391843/a-google-engineer-killed-on-everest-photographed-some-of-the-worlds-highest-peaks-for-street-view/|112|1|0|0|106|2|6|2|2|0|1|0|0|1|19|4.37516|1|3|2.5|97|51.5|0|0|0|0|0|0|0|0|0|0|benign
http://bisaneema.org/%e0%a4%b8%e0%a4%ae%e0%a4%be%e0%a4%9c-%e0%a4%95%e0%a5%87-%e0%a4%97%e0%a5%8c%e0%a4%b0%e0%a4%b5/|107|1|0|0|94|1|13|2|1|0|0|0|0|1|16|3.71196|31|9|6.0|92|92.0|0|0|0|0|0|0|0|0|0|0|malicious
http://thenextweb.com/dd/2015/05/08/tor-shutters-its-anonymous-cloud-service/gtm.js|76|2|1|0|56|5|14|2|5|0|1|0|0|1|15|4.55815|1|10|6.5|40|10.0|0|1|6|1|0|0|0|0|0|0|benign
http://distractify.com/post/related/id/555373934a0c4b5d1246c505/skip/10/limit/10/back/0|80|1|1|0|64|9|15|2|9|0|1|0|0|1|11|4.48113|1|11|7.0|24|6.0|0|1|1|0|0|0|0|0|0|0|benign
http://isikpandizot.com/wp-content/themes/ta-pluton/css/bootstrap.min.css?ver=3.3.4|76|5|0|0|33|4|16|2|4|0|0|0|0|0|12|4.39471|1|12|7.5|10|7.0|0|1|17|2|0|1|10|1|5|0|malicious
http://abs1100.aston.ac.uk/IDMru.nsf/All/Personnel/Jeff+Barton!OpenDocument&ExpandSection=-4|85|4|0|0|25|3|19|4|3|0|0|0|0|1|13|4.90615|3|7|4.0|9|7.0|0|1|41|0|3|0|0|0|0|0|malicious
http://9779.info/%E5%84%BF%E7%AB%A5%E8%B1%86%E7%B1%BB%E7%B2%98%E8%B4%B4%E7%94%BB/|74|1|0|0|65|1|9|2|1|0|0|0|0|1|17|3.75883|22|4|4.0|63|63.0|0|0|0|0|0|0|0|0|0|0|malicious
http://taboola.com/sites/default/files/js/js_EJfCZ52_7IAOsN4g4Q7frrbi9LcBERvKbsCyzUp2Jss.js|84|2|1|0|24|4|11|2|4|0|1|0|0|1|8|5.10368|1|7|5.0|7|4.75|0|1|49|1|2|0|0|0|0|0|benign
http://aljazeera.net/home/getpage/9d700703-48ee-4b74-beac-33852e9b21f8/208e11fb-56aa-4b31-a7a8-03d33d396e63|100|1|0|0|51|3|13|2|3|0|1|0|0|1|15|4.54108|1|9|6.0|36|15.67|0|1|36|0|4|0|0|0|0|0|benign
http://archive.salisburyjournal.co.uk/2007/2/19/303427.html|52|4|1|0|11|3|30|4|3|0|0|0|0|1|9|4.63612|1|16|6.75|4|2.33|0|1|11|1|0|0|0|0|0|0|malicious
http://thenextweb.com/google/2015/04/24/theres-an-android-peeing-on-apple-on-google-maps-and-we-cant-figure-out-why/gtm.start/gtm.js|125|3|1|0|105|6|14|2|6|0|1|0|0|1|23|4.49539|1|10|6.5|75|16.33|0|1|6|1|0|0|0|0|0|0|benign
http://3cf.ru/2015/07/20/padenie-realnyh-dohodov-rossiian-zamedlilos-vpervye-s-nachala-goda/|85|1|1|0|79|4|6|2|4|0|0|0|0|0|14|4.56117|1|3|2.5|66|18.5|0|0|0|0|0|0|0|0|0|0|malicious
http://allgirltogaparty.co.uk/gallery2/main.php/c/view/538.html?g2_return=/gallery2/main.php/v/personal/brighton/PICT0041_small_.jpg.html?g2_GALLERYSID=cdc8d6958fb8c584003ad4d72a89a020&g2_GALLERYSID=cdc8d6958fb8c584003ad4d72a89a020&g2_returnName=photo|244|7|0|0|84|10|22|3|10|0|0|0|0|1|19|5.31252|3|16|6.67|19|7.3|0|1|24|2|2|1|114|3|32|1|malicious
http://babal.net/books/view/1457/%D8%B4%D8%B1%D9%81%D8%A9-%D8%A7%D9%84%D9%87%D8%B0%D9%8A%D8%A7%D9%86|93|1|0|0|17|3|9|2|3|0|1|0|0|1|18|4.1338|23|5|4.0|5|4.33|0|1|67|0|1|0|0|0|0|0|benign
http://acard4u.co.uk/index.php?cPath=99&op=list&sort=2d&page=3&action=buy_now&products_id=836|86|3|0|0|1|0|13|3|0|0|0|0|0|0|17|4.76328|6|7|3.67|0|0|0|1|9|1|0|1|63|6|7|1|malicious
http://abdn.ac.uk/careers/search/search_employers.php?e=2850&section=sec|65|3|0|0|16|2|10|3|2|0|1|0|0|1|11|4.42143|2|4|2.67|7|6.5|0|1|20|1|1|1|19|2|4|0|malicious
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9.id-app7.co.uk/identify-customer=LqsCVpkxzHoTPuErLjU9uIxLs2SOgqoxyh1mLzoE7jo6TgpUBUruxbvRoJw5ZXRBzBcuBDZVPsTrU2woNfQaJDJ89U5FGQ3Dxyqa/|194|11|1|2|120|1|74|12|1|0|0|0|0|0|16|5.55928|1|10|5.25|118|118.0|0|0|0|0|0|0|0|0|0|0|malicious
https://twitter.com/share?text=%D0%A4%D0%BE%D1%82%D0%BE%D0%BF%D0%BE%D0%B4%D0%B1%D0%BE%D1%80%D0%BA%D0%B0+%D0%B7%D0%B0+29.04.2015&url=http%3A%2F%2Ffishki.net%2Fphoto%2F1517170-fotopodborka-za-29042015.html%2Fgallery-1952354%2F|216|5|0|0|1|0|11|2|0|0|1|1|0|1|34|4.80568|37|7|5.0|0|0|0|1|5|0|0|1|199|2|96|4|benign
http://searchengines.guru/forumdisplay.php?f=10&daysprune=365&order=asc&sort=postusername|82|2|0|0|1|0|18|2|0|0|1|0|0|1|12|4.54991|4|13|8.5|0|0|0|1|16|1|0|1|47|4|12|0|benign
http://9779.info/%E5%85%B3%E4%BA%8E%E6%A1%83%E8%8A%B1%E7%9A%84%E7%B2%98%E8%B4%B4%E7%94%BB/|83|1|0|0|74|1|9|2|1|0|0|0|0|1|23|3.76519|25|4|4.0|72|72.0|0|0|0|0|0|0|0|0|0|0|malicious
http://9779.info/%E5%A4%9A%E5%BD%A9%E6%B0%91%E6%97%8F%E9%A3%8E%E5%89%AA%E8%B4%B4%E7%94%BB/|83|1|0|0|74|1|9|2|1|0|0|0|0|1|23|3.83769|25|4|4.0|72|72.0|0|0|0|0|0|0|0|0|0|0|malicious
http://correios.com.br/sobre-correios/a-empresa/programa-de-prevencao-a-fraudes/links-uteis|84|2|0|0|58|3|15|3|3|0|1|0|0|1|12|4.16438|1|8|4.33|31|18.0|0|1|11|0|1|0|0|0|0|0|benign
http://archive.thisisyork.co.uk/2007/1/29/352887.html|46|4|1|0|11|3|24|4|3|0|0|0|0|1|9|4.50107|1|10|5.25|4|2.33|0|1|11|1|0|0|0|0|0|0|malicious
http://indianexpress.com/article/entertainment/music/diddy-announces-plan-to-go-on-last-tour/|86|1|0|0|69|4|17|2|4|0|1|0|0|1|14|4.15351|1|13|8.0|39|16.0|0|0|0|0|0|0|0|0|0|0|benign
http://3bromley.boys-brigade.org.uk/index.php?action=viewday&time=1156935600&module=calendarmodule&src=@random43f8a0594ead8|116|4|0|1|1|0|28|4|0|0|0|0|0|1|16|5.00378|4|12|6.25|0|0|0|1|9|1|0|1|78|4|20|0|malicious
http://wpa.b.qq.com/cgi/wpa.php?key=XzkzODA2MjgzMF8xNzk2NTNfNDAwMDg1MjgwMF8|68|4|0|0|5|1|12|4|1|0|0|0|0|1|8|4.88581|1|3|2.25|3|3.0|0|1|7|1|0|1|44|1|39|0|malicious
http://aolshop.memberoffers.co.uk/csp/smp/aol/itementry3.csp?FS=E072&cat=AK&header=Kitchenware/subcats2.csp?cat=AK&header=Kitchen%20and%20Homewares&CSPCHD=00000001000128p8dY0a001299186406|180|5|0|0|62|4|26|4|4|0|0|0|0|0|21|5.05415|7|12|5.75|48|14.25|0|1|12|1|0|1|80|3|32|0|malicious
http://sprint.com/entrycheck/logout.fcc?TARGET=%2Fmysprint%2FSwitchContext%3FswitchToUser%3Dconsumer%26target%3Dhttp%3A%2F%2Fmysprint.sprint.com%3A8003%2Findex_c.html%26smlogout%3Dtrue|177|5|0|0|12|1|10|2|1|0|1|0|0|1|20|4.91286|14|6|4.5|10|10.0|0|1|10|1|0|1|145|1|137|1|benign
http://themeforest.net/item/building-agency-construction-shop-html-/full_screen_preview/11104531|89|1|0|0|66|3|15|2|3|0|1|0|0|1|11|4.58228|1|11|7.0|39|20.67|0|1|8|0|0|0|0|0|0|0|benign
http://kenh14.vn/la-cool/la-mieng-voi-cac-mon-do-an-cuc-di-chi-co-tai-nhat-ban-p3-2015050603181722.chn|95|2|0|0|9|1|9|2|1|0|1|0|0|1|21|4.43819|1|6|4.0|7|7.0|0|1|77|1|15|0|0|0|0|0|benign
http://archive.dissent.org.uk/index.php?option=com_content&task=view&id=27&Itemid=75|77|4|0|0|1|0|22|4|0|0|0|0|0|1|15|4.60479|4|7|4.75|0|0|0|1|9|1|0|1|45|4|11|1|malicious
http://amazon.co.uk/b/ref=amb_link_38605365_9/202-2513040-1206232?ie=UTF8&node=165768011&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-6&pf_rd_r=1JZY72VCS1RHR74JCE34&pf_rd_t=101&pf_rd_p=135656691&pf_rd_i=560798|195|2|0|0|27|2|12|3|2|0|1|0|0|1|25|5.28219|8|6|3.33|23|12.0|0|1|19|0|2|1|137|8|20|2|malicious
http://9779.info/%E5%B0%8F%E7%8F%AD%E5%B9%BC%E5%84%BF%E5%89%AA%E7%BA%B8%E8%B4%B4%E7%94%BB/|83|1|0|0|74|1|9|2|1|0|0|0|0|1|20|3.77247|25|4|4.0|72|72.0|0|0|0|0|0|0|0|0|0|0|malicious
http://aljazeera.net/news/humanrights/2014/9/22/%D8%A7%D9%84%D9%81%D8%B5%D9%84-%D8%A7%D9%84%D8%B9%D9%86%D8%B5%D8%B1%D9%8A|114|1|1|0|28|5|13|2|5|0|1|0|0|1|17|4.30852|25|9|6.0|11|4.4|0|1|73|0|1|0|0|0|0|0|benign
http://thenextweb.com/insider/2015/05/06/the-app-analytics-world-gets-a-little-smaller-as-app-annie-acquires-mobidia/|110|1|1|0|96|5|14|2|5|0|1|0|0|1|18|4.45363|1|10|6.5|75|18.0|0|0|0|0|0|0|0|0|0|0|benign
http://archive.thisisoxfordshire.co.uk/2005/9/3/88179.html|51|4|0|0|10|3|31|4|3|0|0|0|0|1|8|4.55829|1|17|7.0|4|2.0|0|1|10|1|0|0|0|0|0|0|malicious
http://archive.comlab.ox.ac.uk/other/rowing/faq.html|45|5|0|0|14|2|23|5|2|0|0|0|0|0|10|4.30178|1|7|3.8|6|5.5|0|1|8|1|0|0|0|0|0|0|malicious
http://io9.com/behold-tom-hiddlestons-shirtless-audition-for-the-role-1511013061/+lukeplunkett|87|1|0|0|67|1|7|2|1|0|0|0|0|1|13|4.46529|1|3|3.0|65|65.0|0|1|13|0|0|0|0|0|0|0|benign
http://mylust.com/videos/126849/cute-and-skinny-college-girlfriend-is-horny-for-sex-after-exams/|89|1|0|0|79|3|10|2|3|0|1|0|0|1|16|4.59723|1|6|4.5|63|25.0|0|0|0|0|0|0|0|0|0|0|benign
http://emgn.com/entertainment/youll-be-impressed-at-how-spot-on-these-pets-are-to-their-snowy-impersonators/|101|1|0|0|93|2|8|2|2|0|0|0|0|0|18|4.05354|1|4|3.5|77|45.0|0|0|0|0|0|0|0|0|0|0|benign
