,url,length_of_url,number_of_dots,number_of_hyphens_in_domain,length_of_directory,length_of_domain,words_in_domain,has_alexa_rank,country_code,words,length_of_largest_domain_token,length_of_largest_path_token,len_of_filename,num_dot_in_filename,num_delims_in_filename,length_of_arguments,length_of_largest_variable
790,http://9779.info/%E5%85%B3%E4%BA%8E%E6%A0%91%E7%9A%84%E5%B8%83%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,25.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
791,http://www.naylorantiques.com/mjif**dpb*ulfh*rz**fr*ipgw*mq*vapiyy*ysl*eq*ssd*ghf*czt**fgqgsn*qb**i**kpy****nouougriz*rqqoy**p*wx/qvfrqfwoqd*wsuwqtg**hzmrt*lwv**nfz*fqjoghm*kk*p*estubm*cniam*y*l*lty*qqs*z*bvjlo**zlih*u*s*qn*s**ct/,223.0,2.0,0.0,201.0,22.0,3.0,0.0,225.0,38.0,14.0,99.0,0.0,0.0,0.0,0.0,0.0
793,http://haishundl.com/a/qinpengqipaiguanfangxiazai/20131011/194.html,60.0,2.0,0.0,39.0,13.0,2.0,0.0,225.0,7.0,9.0,26.0,8.0,1.0,0.0,0.0,0.0
795,http://9779.info/%E6%AD%8C%E9%85%8D%E7%94%BB%E4%BD%9C%E5%93%81/,56.0,1.0,0.0,47.0,9.0,2.0,1.0,225.0,18.0,4.0,45.0,0.0,0.0,0.0,0.0,0.0
796,http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E5%B0%8F%E7%8F%AD%E4%BA%B2%E5%AD%90%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,21.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
798,http://haishundl.com/a/qinpengqipaiguanfangxiazai/20131012/206.html,60.0,2.0,0.0,39.0,13.0,2.0,0.0,225.0,7.0,9.0,26.0,8.0,1.0,0.0,0.0,0.0
799,http://black.com.pk/service.paypal.confirm.com.usa.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.980487.98746.874774.8754/paypal.com/,178.0,16.0,0.0,166.0,12.0,3.0,0.0,225.0,17.0,5.0,153.0,0.0,0.0,0.0,0.0,0.0
801,http://kintoo.com/demo/desiworld/wp-content/themes/newsworld/ficohsaem.php,67.0,2.0,0.0,44.0,10.0,2.0,0.0,225.0,11.0,6.0,10.0,13.0,1.0,0.0,0.0,0.0
805,http://9779.info/%E5%BE%97%E5%A5%96%E7%B2%98%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E6%AC%A3%E8%B5%8F/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,23.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
807,http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E5%A2%99%E4%B8%8A%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,23.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
809,http://9779.info/%E5%A2%99%E5%A3%81%E8%B4%B4%E7%94%BB%E6%95%88%E6%9E%9C%E5%A4%A7%E5%9B%BE/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,22.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
813,http://9779.info/%E6%A0%91%E5%8F%B6%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81%E5%94%AF%E7%BE%8E/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,22.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
814,http://9779.info/%E5%B9%BC%E5%84%BF%E5%B0%8F%E7%8F%AD%E6%89%8B%E5%B7%A5%E7%B2%98%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,23.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
818,http://9779.info/%E8%87%AA%E5%88%B6%E8%B4%9D%E5%A3%B3%E7%B2%98%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,18.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
821,http://www.kedou66.com/img/aHR0cDovL3d3dy5obXpqenguY29tL3VwbG9hZC9BcnRpY2xlLzIwMTEwMS8yMDExMDExNzEzNTcxMTk4MDg4My5qcGc=.jpg,116.0,3.0,0.0,5.0,15.0,3.0,0.0,225.0,7.0,7.0,3.0,96.0,1.0,1.0,0.0,0.0
823,http://cltmusic.com/featured/grown-up-avenger-stuff-now-official-video/,64.0,1.0,0.0,52.0,12.0,2.0,0.0,225.0,11.0,8.0,41.0,0.0,0.0,0.0,0.0,0.0
824,https://twitter.com/share?url=http://www.greeteasy.com/happy-ganesh-chaturthi/,70.0,3.0,0.0,59.0,11.0,2.0,1.0,225.0,11.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0
830,http://9779.info/ppt%E5%89%AA%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E5%85%89%E7%9B%98/,77.0,1.0,0.0,68.0,9.0,2.0,1.0,225.0,17.0,4.0,66.0,0.0,0.0,0.0,0.0,0.0
831,http://hurtstolz.com/practice-areas/consumer-protection/debt-collection-defense,72.0,1.0,0.0,36.0,13.0,2.0,0.0,225.0,10.0,9.0,19.0,23.0,0.0,2.0,0.0,0.0
832,http://9779.info/%E4%B8%B0%E6%94%B6%E5%89%AA%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,19.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
834,http://haishundl.com/a/qinpengqipaiguanfangxiazai/20131011/202.html,60.0,2.0,0.0,39.0,13.0,2.0,0.0,225.0,7.0,9.0,26.0,8.0,1.0,0.0,0.0,0.0
836,http://9779.info/%E5%B0%8F%E9%9D%92%E8%9B%99%E6%A0%91%E5%8F%B6%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,25.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
839,http://aquent.co.uk/Services/Consulting/WhyAquent.html,47.0,3.0,0.0,21.0,12.0,3.0,1.0,225.0,8.0,6.0,10.0,14.0,1.0,0.0,0.0,0.0
843,http://lappiramis.hu/wordpress/wp-content/themes/twentyeleven/inc/images/index.htm,75.0,2.0,0.0,53.0,13.0,2.0,0.0,225.0,12.0,10.0,12.0,9.0,1.0,0.0,0.0,0.0
845,http://sintaagte.nl/wp-includes/js/swfupload/plugins/Logon.php,55.0,2.0,0.0,34.0,12.0,2.0,0.0,225.0,10.0,9.0,11.0,9.0,1.0,0.0,0.0,0.0
849,http://wxztjz.com/e/public/onclick?enews=donews&classid=76&id=89,57.0,1.0,0.0,10.0,10.0,2.0,0.0,225.0,11.0,6.0,6.0,7.0,0.0,0.0,30.0,6.0
851,http://cltmusic.com/featured/cltmusic-presents-the-wall-the-trial/,59.0,1.0,0.0,47.0,12.0,2.0,0.0,225.0,8.0,8.0,36.0,0.0,0.0,0.0,0.0,0.0
852,http://9779.info/%E5%B9%BC%E5%84%BF%E7%AE%80%E5%8D%95%E7%B2%98%E8%B4%B4%E7%94%BB%E6%B3%95/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,21.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
854,http://icebrrg.com/Public/ViewForm.aspx?formID=89447,45.0,2.0,0.0,8.0,11.0,2.0,0.0,225.0,8.0,7.0,6.0,13.0,1.0,0.0,13.0,5.0
855,http://advancedphotoshop.co.uk/forum/posting.php?mode=quote&p=401&sid=2ae245e5c8120bb706e0e72a7ddcabb8,95.0,3.0,0.0,7.0,23.0,3.0,1.0,225.0,12.0,17.0,5.0,11.0,1.0,0.0,54.0,32.0
861,http://www.hfacn.com/tag/%E8%BE%89%E7%91%9E%E4%BC%9F%E5%93%A5%E5%88%9B%E9%80%A0%E4%BA%86%E5%8C%BB%E5%AD%A6%E5%A5%87%E8%BF%B9-cn,120.0,2.0,0.0,5.0,13.0,3.0,0.0,225.0,32.0,5.0,3.0,102.0,0.0,1.0,0.0,0.0
862,http://9779.info/%E8%9D%8C%E8%9A%AA%E6%89%BE%E5%A6%88%E5%A6%88%E5%89%AA%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,18.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
866,http://wxztjz.com/e/public/onclick?enews=donews&classid=77&id=90,57.0,1.0,0.0,10.0,10.0,2.0,0.0,225.0,11.0,6.0,6.0,7.0,0.0,0.0,30.0,6.0
873,http://9779.info/%E5%85%B3%E4%BA%8E%E7%AB%AF%E5%8D%88%E5%89%AA%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,20.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
877,http://9779.info/%E7%93%9C%E5%AD%90%E7%B1%B3%E7%B2%92%E6%8B%BC%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,20.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
878,http://9779.info/%E7%AB%8B%E4%BD%93%E5%B8%83%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,20.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
880,http://haishundl.com/a/qinpengqipaiguanfangxiazai/20131013/219.html,60.0,2.0,0.0,39.0,13.0,2.0,0.0,225.0,7.0,9.0,26.0,8.0,1.0,0.0,0.0,0.0
889,http://advancedphotoshop.co.uk/forum/posting.php?mode=quote&p=613&sid=2ae245e5c8120bb706e0e72a7ddcabb8,95.0,3.0,0.0,7.0,23.0,3.0,1.0,225.0,12.0,17.0,5.0,11.0,1.0,0.0,54.0,32.0
891,http://twitter.com/share?url=http://www.greeteasy.com/happy-ganesh-chaturthi-1/,72.0,3.0,0.0,61.0,11.0,2.0,1.0,225.0,10.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0
894,http://akfjsh.com/images/?ref=http://us.battle.net/d3/en/index,55.0,3.0,0.0,40.0,10.0,2.0,0.0,225.0,11.0,6.0,13.0,5.0,0.0,0.0,0.0,0.0
895,http://9779.info/%E5%B0%8F%E7%8F%AD%E5%85%83%E6%97%A6%E7%BB%98%E7%94%BB%E4%BD%9C%E5%93%81/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,21.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
897,http://pinterest.com/pin/create/button/?url=http://www.greeteasy.com/sending-warm-greetings-on-independence-day/&media=http://media.zumvu.com/2014/blog-photos/20140121-4-1390316369-161-1390316327.png,192.0,6.0,0.0,139.0,13.0,2.0,1.0,225.0,25.0,9.0,42.0,40.0,1.0,4.0,0.0,0.0
899,http://bisaneema.org/%e0%a4%aa%e0%a5%8d%e0%a4%b0%e0%a5%87%e0%a4%b0%e0%a4%a3%e0%a4%be-%e0%a4%b8%e0%a5%8d%e0%a4%a4%e0%a5%8d%e0%a4%b0%e0%a5%8b%e0%a4%a4/,142.0,1.0,0.0,129.0,13.0,2.0,0.0,225.0,14.0,9.0,127.0,0.0,0.0,0.0,0.0,0.0
907,http://9779.info/%E6%A0%91%E5%8F%B6%E7%B2%98%E8%B4%B4%E7%94%BB%20%E5%9B%BE%E7%89%87/,77.0,1.0,0.0,68.0,9.0,2.0,1.0,225.0,21.0,4.0,66.0,0.0,0.0,0.0,0.0,0.0
911,http://ambcf.net/v3/images/masterpro/,30.0,1.0,0.0,21.0,9.0,2.0,0.0,225.0,6.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0
914,http://9779.info/%E6%96%87%E6%98%8E%E5%9C%A8%E6%88%91%E5%AE%B6%E5%89%AA%E8%B4%B4%E7%94%BB/2.html,89.0,2.0,0.0,74.0,9.0,2.0,1.0,225.0,23.0,4.0,72.0,6.0,1.0,0.0,0.0,0.0
915,http://haishundl.com/a/qinpengqipaiguanfangxiazai/20131005/154.html,60.0,2.0,0.0,39.0,13.0,2.0,0.0,225.0,7.0,9.0,26.0,8.0,1.0,0.0,0.0,0.0
916,http://aquent.co.uk/AboutUs/Press/PressReleases/older/artisan_aquent.html,66.0,3.0,0.0,35.0,12.0,3.0,1.0,225.0,10.0,6.0,13.0,19.0,1.0,1.0,0.0,0.0
921,http://9779.info/%E5%9C%A3%E8%AF%9E%E6%A0%91%E5%84%BF%E7%AB%A5%E7%94%BB%E4%BD%9C%E5%93%81/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,23.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
922,http://9779.info/%E5%84%BF%E7%AB%A5%E5%9B%BE%E5%BD%A2%E7%B2%98%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,19.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
931,http://djdj4.com/Js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/indexapp=com-d3,77.0,5.0,0.0,53.0,9.0,2.0,0.0,225.0,12.0,5.0,18.0,15.0,0.0,2.0,0.0,0.0
935,http://advancedphotoshop.co.uk/forum/posting.php?mode=quote&p=637&sid=2ae245e5c8120bb706e0e72a7ddcabb8,95.0,3.0,0.0,7.0,23.0,3.0,1.0,225.0,12.0,17.0,5.0,11.0,1.0,0.0,54.0,32.0
937,http://9779.info/%E5%B0%8F%E7%8F%AD%E5%B9%BC%E5%84%BF%E7%BE%8E%E6%9C%AF%E6%92%95%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,23.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
939,http://akfjsh.com/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,87.0,5.0,0.0,57.0,10.0,2.0,0.0,225.0,14.0,6.0,18.0,20.0,0.0,3.0,0.0,0.0
940,http://wxztjz.com/e/public/onclick?enews=donews&classid=46&id=57,57.0,1.0,0.0,10.0,10.0,2.0,0.0,225.0,11.0,6.0,6.0,7.0,0.0,0.0,30.0,6.0
941,http://wxztjz.com/e/public/onclick?enews=donews&classid=76&id=126,58.0,1.0,0.0,10.0,10.0,2.0,0.0,225.0,11.0,6.0,6.0,7.0,0.0,0.0,31.0,6.0
947,http://9779.info/%E4%BA%BA%E7%89%A9%E6%A0%91%E5%8F%B6%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,22.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
949,http://9779.info/%E5%B0%8F%E5%AD%A6%E7%94%9F%E5%95%86%E6%A0%87%E5%89%AA%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,21.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
951,http://9779.info/%E6%A0%91%E5%8F%B6%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81%E9%B8%9F/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,22.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
953,http://adinamed.com/news/index.php?page=4&catid=0&myord=uptime&myshownums=&showtj=&showdate=&author=&key=,98.0,2.0,0.0,6.0,12.0,2.0,0.0,225.0,15.0,8.0,4.0,9.0,1.0,0.0,71.0,6.0
954,http://minidvdsoft.com/dvdcreator/download_free_dvd_creator.html,57.0,2.0,0.0,12.0,15.0,2.0,0.0,225.0,6.0,11.0,10.0,30.0,1.0,3.0,0.0,0.0
957,http://9779.info/%E6%8A%A5%E7%BA%B8%E5%89%AA%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,19.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
958,http://cactus.ge/wp-admin/user/wellsfargo.com/,39.0,2.0,0.0,30.0,9.0,2.0,0.0,225.0,8.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0
962,http://9779.info/%E5%9B%BE%E5%BD%A2%E8%B4%B4%E7%94%BB%20%E5%9B%BE%E7%89%87/,68.0,1.0,0.0,59.0,9.0,2.0,1.0,225.0,16.0,4.0,57.0,0.0,0.0,0.0,0.0,0.0
965,http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E8%B4%9D%E5%A3%B3%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,21.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
967,http://api.yontoo.com/getclientdata.ashx?key=null&amp;id=b2af1809-361c-40e7-b5b9-a0473e71ab31&amp;loc=http:/www.ebay.com/itm/womens-juniors-off-white-american-eagle-puffer-coat-w-fur-trim-hood-size-m-/110967312041?pt=us_csa_,217.0,5.0,0.0,180.0,14.0,3.0,0.0,225.0,34.0,6.0,85.0,12.0,0.0,0.0,11.0,7.0
970,http://minidvdsoft.com/cdtomp3/how_to_use_free_cdtomp3_converter.html,62.0,2.0,0.0,9.0,15.0,2.0,0.0,225.0,6.0,11.0,7.0,38.0,1.0,5.0,0.0,0.0
977,http://9779.info/%E5%8D%AB%E7%94%9F%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB%E5%9B%BE%E6%A1%88/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,21.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
981,http://haishundl.com/a/qinpengqipaiguanfangxiazai/20131003/144.html,60.0,2.0,0.0,39.0,13.0,2.0,0.0,225.0,7.0,9.0,26.0,8.0,1.0,0.0,0.0,0.0
983,http://advancedphotoshop.co.uk/forum/posting.php?mode=quote&p=301&sid=2ae245e5c8120bb706e0e72a7ddcabb8,95.0,3.0,0.0,7.0,23.0,3.0,1.0,225.0,12.0,17.0,5.0,11.0,1.0,0.0,54.0,32.0
984,http://9779.info/%E6%A0%91%E5%8F%B6%E7%B2%98%E8%B4%B4%E7%94%BB%E9%B8%9F/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,19.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
986,http://djdj4.com/Js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,82.0,5.0,0.0,53.0,9.0,2.0,0.0,225.0,14.0,5.0,18.0,20.0,0.0,3.0,0.0,0.0
991,http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E6%A3%89%20%E7%B2%98%E8%B4%B4%E7%94%BB/,77.0,1.0,0.0,68.0,9.0,2.0,1.0,225.0,21.0,4.0,66.0,0.0,0.0,0.0,0.0,0.0
992,http://www.youtube.com/v/ACGjP_YL6d0&color1=0xb1b1b1&color2=0xcfcfcf&hl=en&feature=player_embedded&fs=1,96.0,2.0,0.0,3.0,15.0,3.0,0.0,225.0,14.0,7.0,1.0,78.0,0.0,12.0,0.0,0.0
994,http://cdhshop.org/0701310237/241250503/,33.0,1.0,0.0,22.0,11.0,2.0,0.0,225.0,5.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0
996,https://twitter.com/share?url=http://www.greeteasy.com/missing-you-on-raksha-bandhan/,77.0,3.0,0.0,66.0,11.0,2.0,1.0,225.0,13.0,7.0,29.0,0.0,0.0,0.0,0.0,0.0
998,http://9779.info/%E4%B8%AD%E5%B0%8F%E5%AD%A6%E5%8D%A1%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,20.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
1001,http://ajax.googleapis.com/ajax/libs/jquery/1.11.1/jquery.min.js,57.0,6.0,0.0,25.0,19.0,3.0,1.0,225.0,9.0,10.0,6.0,13.0,2.0,0.0,0.0,0.0
1003,http://9779.info/%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB/2.html,62.0,2.0,0.0,47.0,9.0,2.0,1.0,225.0,16.0,4.0,45.0,6.0,1.0,0.0,0.0,0.0
1007,http://haishundl.com/a/qinpengqipaiguanfangxiazai/20131017/253.html,60.0,2.0,0.0,39.0,13.0,2.0,0.0,225.0,7.0,9.0,26.0,8.0,1.0,0.0,0.0,0.0
1008,http://9779.info/%E5%88%9B%E6%84%8F%E6%A0%91%E5%8F%B6%E5%AE%B6%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,23.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
1009,http://wxztjz.com/e/public/onclick?enews=donews&classid=65&id=124,58.0,1.0,0.0,10.0,10.0,2.0,0.0,225.0,11.0,6.0,6.0,7.0,0.0,0.0,31.0,6.0
1015,http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E4%B8%8D%E7%BB%87%E5%B8%83%E7%B2%98%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,22.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
1016,http://9779.info/%E4%B8%80%E5%B9%B4%E7%BA%A7%E5%AD%A6%E7%94%9F%E7%B2%98%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,20.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
1017,http://fonts.googleapis.com/css?family=Open+Sans%3A300italic%2C400italic%2C600italic%2C300%2C400%2C600&subset=latin%2Clatin-ext&ver=4.2.2,130.0,4.0,0.0,1.0,20.0,3.0,1.0,225.0,19.0,10.0,0.0,3.0,0.0,0.0,106.0,63.0
1018,http://aritmedia.com/jsito/libraries/simplepie/idn/indaol.htm,54.0,2.0,0.0,31.0,13.0,2.0,0.0,225.0,9.0,9.0,9.0,10.0,1.0,0.0,0.0,0.0
1020,http://9779.info/%E4%BB%A3%E8%A1%A8%E5%9B%9B%E5%AD%A3%E7%9A%84%E7%94%BB/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,16.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
1021,http://bisaneema.org/%e0%a4%b8%e0%a4%ae%e0%a4%be%e0%a4%9c-%e0%a4%95%e0%a5%87-%e0%a4%97%e0%a5%8c%e0%a4%b0%e0%a4%b5/,107.0,1.0,0.0,94.0,13.0,2.0,0.0,225.0,16.0,9.0,92.0,0.0,0.0,0.0,0.0,0.0
1022,http://pinterest.com/pin/create/button/?url=http://www.greeteasy.com/happy-ganesh-chaturthi-1/&media=http://media.zumvu.com/2014/blog-photos/20140121-4-1390316369-161-1390316327.png,174.0,6.0,0.0,121.0,13.0,2.0,1.0,225.0,22.0,9.0,24.0,40.0,1.0,4.0,0.0,0.0
1029,http://jjlzfd.com/Images/?http://us.battle.net/login/en/?ref=http%3A%2F%2Fsvfthlwus.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3,120.0,5.0,0.0,39.0,10.0,2.0,0.0,225.0,19.0,6.0,13.0,0.0,0.0,0.0,71.0,51.0
1038,http://9779.info/%E8%BD%BB%E7%B2%98%E5%9C%9F%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E6%AC%A3%E8%B5%8F/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,23.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
1047,http://www.vilagnomad.com/tables/installment-loans-for-bad-credit-direct-lenders.php,77.0,3.0,0.0,8.0,18.0,3.0,0.0,225.0,13.0,10.0,6.0,51.0,1.0,6.0,0.0,0.0
1050,http://www.ng00.com/vb/redirect-to/?redirect=http://ebay-security.servehttp.com/SignIn.pUserId=UsingSSL=0.pUserId=1.co_partnerId=2.siteid=0.ru=https3A2F2Farbd.ebay.com=Confirmidentity.redirectpage3D955263D1.pp=pass.pageType=4048.k=1.favoritenav=bshowgif=0.i1=0.htm,257.0,18.0,0.0,61.0,12.0,3.0,0.0,225.0,27.0,4.0,27.0,184.0,14.0,14.0,0.0,0.0
1056,http://9779.info/%E4%BA%94%E8%B0%B7%E6%9D%82%E7%B2%AE%E8%B1%86%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,19.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
1060,http://9779.info/%E7%BA%B8%E7%BA%BF%E6%8B%BC%E8%B4%B4%E7%94%BB/,56.0,1.0,0.0,47.0,9.0,2.0,1.0,225.0,14.0,4.0,45.0,0.0,0.0,0.0,0.0,0.0
1062,http://decorarte.mx/net/config/login.mail.yahoo.com/,45.0,4.0,0.0,33.0,12.0,2.0,0.0,225.0,9.0,9.0,20.0,0.0,0.0,0.0,0.0,0.0
1064,http://9779.info/%E7%94%A8%E8%89%B2%E5%BD%A9%E6%A3%92%E6%8B%BC%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,19.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
1065,http://9779.info/%E6%95%99%E5%B8%88%E7%B2%98%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,20.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
1066,http://9779.info/%E5%B9%BC%E5%84%BF%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E5%B0%8F%E7%8F%AD/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,20.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
1067,http://wxztjz.com/e/public/onclick?enews=donews&classid=46&id=55,57.0,1.0,0.0,10.0,10.0,2.0,0.0,225.0,11.0,6.0,6.0,7.0,0.0,0.0,30.0,6.0
1069,https://home.comcast.net/~martzdean/453650344541fa3640b8dfba9cf6ea9.html,64.0,3.0,0.0,12.0,16.0,3.0,1.0,225.0,7.0,7.0,10.0,36.0,1.0,0.0,0.0,0.0
1071,http://fonts.googleapis.com/css?family=Noto+Sans%3A400italic%2C700italic%2C400%2C700%7CNoto+Serif%3A400italic%2C700italic%2C400%2C700%7CInconsolata%3A400%2C700&subset=latin%2Clatin-ext,177.0,2.0,0.0,1.0,20.0,3.0,1.0,225.0,20.0,10.0,0.0,3.0,0.0,0.0,153.0,120.0
1074,http://ajax.googleapis.com/ajax/libs/jquery/1.11.0/jquery.min.js?ver=3.6.1,67.0,8.0,0.0,25.0,19.0,3.0,1.0,225.0,10.0,10.0,6.0,13.0,2.0,0.0,10.0,5.0
1081,http://schertzauto.com/wp-content/themes/NAPA%20AC%202014%20S/css/red-style.css,72.0,2.0,0.0,44.0,15.0,2.0,0.0,225.0,13.0,11.0,20.0,13.0,1.0,1.0,0.0,0.0
1082,http://bisaneema.org/%e0%a4%b6%e0%a5%8d%e0%a4%b0%e0%a5%80-%e0%a4%ac%e0%a5%80%e0%a4%b8%e0%a4%be-%e0%a4%a8%e0%a5%80%e0%a4%ae%e0%a4%be-%e0%a4%b8%e0%a4%ae%e0%a4%be%e0%a4%9c-%e0%a4%b5-%e0%a4%9f%e0%a5%8d%e0%a4%b0%e0%a4%b8/,209.0,1.0,0.0,196.0,13.0,2.0,0.0,225.0,18.0,9.0,194.0,0.0,0.0,0.0,0.0,0.0
1083,http://hindumandal.org/?cmd=_home&dispatch=5885d80a13c0db1f8e&ee=2acb256db30581dcae0f16264184a4da,90.0,1.0,0.0,1.0,15.0,2.0,0.0,225.0,9.0,11.0,0.0,0.0,0.0,0.0,74.0,32.0
